"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted"
"3973","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 06:31:00",FALSE,NA,"801312073238085632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","smnahar",275,TRUE,FALSE
"3974","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 06:30:58",FALSE,NA,"801312066057502720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DBhisikar",275,TRUE,FALSE
"3975","RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…",FALSE,0,NA,"2016-11-23 06:30:49",FALSE,NA,"801312027331457025",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","bansal023",637,TRUE,FALSE
"3976","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 06:30:44",FALSE,NA,"801312007345631232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raja1260",275,TRUE,FALSE
"3977","RT @ModiBharosa: #RatanTata supports PM Narendra Modi for #Demonetization https://t.co/fRTHY2Ltth",FALSE,0,NA,"2016-11-23 06:30:34",FALSE,NA,"801311965289267200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajatbirth_1978",47,TRUE,FALSE
"3978","RT @renu_18: Bad thing is
The position of Worthless Unpaid Hubbies surviving on wife's money remains same aftr #demonetization &amp; r free to…",FALSE,0,NA,"2016-11-23 06:30:29",FALSE,NA,"801311942472269826",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","engpks",43,TRUE,FALSE
"3979","#RatanTata supports PM Narendra Modi for #Demonetization https://t.co/k1tRuxphrc",FALSE,1,NA,"2016-11-23 06:30:16",FALSE,NA,"801311889468821504",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","bk_chudasama",1,FALSE,FALSE
"3980","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 06:30:12",FALSE,NA,"801311869965320194",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MadeInIndiaaaa",275,TRUE,FALSE
"3981","RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,"2016-11-23 06:30:11",FALSE,NA,"801311865796173824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbhijeetMulik",954,TRUE,FALSE
"3982","RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…",FALSE,0,NA,"2016-11-23 06:30:07",FALSE,NA,"801311848779968517",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rajeev210ism",637,TRUE,FALSE
"3983","RT @ShashiTharoor: . @anandkamal Frankly i don't understand why @narendramodi doesn't address Parlmnt on #Demonetization. It's his duty&amp;wil…",FALSE,0,NA,"2016-11-23 06:30:02",FALSE,NA,"801311830849318913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ModiLeDubega",57,TRUE,FALSE
"3984",".@NITIAayog vice-chairman hopes for positive #GDP growth in near future after #demonetization adds speed bump to im… https://t.co/NjZIkPb4BF",FALSE,0,NA,"2016-11-23 06:30:01",TRUE,NA,"801311825442852864",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KarvyGrowthHub",0,FALSE,FALSE
"3985","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 06:29:59",FALSE,NA,"801311817037479936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashwanisinghgwl",275,TRUE,FALSE
"3986","RT @renu_18: Bad thing is
The position of Worthless Unpaid Hubbies surviving on wife's money remains same aftr #demonetization &amp; r free to…",FALSE,0,NA,"2016-11-23 06:29:47",FALSE,NA,"801311768496766976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","o__positive",43,TRUE,FALSE
"3987","RT @ShashiTharoor: . @anandkamal Frankly i don't understand why @narendramodi doesn't address Parlmnt on #Demonetization. It's his duty&amp;wil…",FALSE,0,NA,"2016-11-23 06:29:36",FALSE,NA,"801311721621258240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gaurav26rie",57,TRUE,FALSE
"3988","RT @renu_18: Bad thing is
The position of Worthless Unpaid Hubbies surviving on wife's money remains same aftr #demonetization &amp; r free to…",FALSE,0,NA,"2016-11-23 06:29:18",FALSE,NA,"801311643393200128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iSirArnab",43,TRUE,FALSE
"3989","RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…",FALSE,0,NA,"2016-11-23 06:29:16",FALSE,NA,"801311637953191937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YajneshNarayan",637,TRUE,FALSE
"3990","The follow through needed after #Demonetization https://t.co/X0kIZShN2n",FALSE,1,NA,"2016-11-23 06:29:15",FALSE,NA,"801311632903245824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gordonmax",0,FALSE,FALSE
"3991","RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…",FALSE,0,NA,"2016-11-23 06:29:12",FALSE,NA,"801311619959627776",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","prerakb",637,TRUE,FALSE
"3992","RT @ShashiTharoor: . @anandkamal Frankly i don't understand why @narendramodi doesn't address Parlmnt on #Demonetization. It's his duty&amp;wil…",FALSE,0,NA,"2016-11-23 06:29:05",FALSE,NA,"801311590138204160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","srinivasgandhe",57,TRUE,FALSE
"3993","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 06:29:02",FALSE,NA,"801311579484618755",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omprakash_dared",275,TRUE,FALSE
"3994","RT @kanimozhi: India will get windfall profit of whooping 4 Lakh crores in 30 days due to #demonetization Why people like AK Pappu &amp; Mamata…",FALSE,0,NA,"2016-11-23 06:29:00",FALSE,NA,"801311568948588544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sarvadaman1",105,TRUE,FALSE
"3995","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 06:29:00",FALSE,NA,"801311567740600320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ajka_Mahabharat",275,TRUE,FALSE
"3996","@ArvindKejriwal Today he is in parliament but still u morons dont want parliament to function. #demonetization",FALSE,0,"ArvindKejriwal","2016-11-23 06:28:58",FALSE,"801307597018198017","801311561474277376","405427035","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GorKashyap",0,FALSE,FALSE
"3997","RT @s_cartoons: Don't fall for rumours on #Demonetization. 
Follow @RBI, @PIB_India, @FinMinIndia for real news.

(Issued In Public Interes…",FALSE,0,NA,"2016-11-23 06:28:53",FALSE,NA,"801311538946723842",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Indiaaakash",16,TRUE,FALSE
"3998","RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…",FALSE,0,NA,"2016-11-23 06:28:46",FALSE,NA,"801311509758492672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","f229668e8237484",637,TRUE,FALSE
"3999","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 06:28:42",FALSE,NA,"801311492343824384",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","gvbsatish9999",275,TRUE,FALSE
"4000","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 06:28:36",FALSE,NA,"801311468557893632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jagan7585",275,TRUE,FALSE
"4001","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 06:28:34",FALSE,NA,"801311462283243520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yedeshhemera",275,TRUE,FALSE
"4002","RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…",FALSE,0,NA,"2016-11-23 06:28:31",FALSE,NA,"801311448190296064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LenaHaiToLe",331,TRUE,FALSE
"4003","RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…",FALSE,0,NA,"2016-11-23 06:28:31",FALSE,NA,"801311448035131392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cpraghav",637,TRUE,FALSE
"4004","RT @anilkohli54: going by the reaction which party seems to have suffered max loss due to #demonetization",FALSE,0,NA,"2016-11-23 06:28:27",FALSE,NA,"801311432474316801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mayurpatel1661",14,TRUE,FALSE
"4005","RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…",FALSE,0,NA,"2016-11-23 06:28:25",FALSE,NA,"801311422764503040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nekzaad",637,TRUE,FALSE
"4006","RT @ShashiTharoor: . @anandkamal Frankly i don't understand why @narendramodi doesn't address Parlmnt on #Demonetization. It's his duty&amp;wil…",FALSE,0,NA,"2016-11-23 06:28:25",FALSE,NA,"801311422219161600",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","obada_safi",57,TRUE,FALSE
"4007","RT @dhume: Sharma: It might be satisfying to punish shady fortunes, but revenge is not a development strategy. #demonetization  https://t.c…",FALSE,0,NA,"2016-11-23 06:28:24",FALSE,NA,"801311418398154752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","idsameer",47,TRUE,FALSE
"4008","Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization, only culprits crib  https://t.co/ztzneFJAz3",FALSE,0,NA,"2016-11-23 06:28:21",FALSE,NA,"801311406729658369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thorveramesh11",0,FALSE,FALSE
"4009","RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…",FALSE,0,NA,"2016-11-23 06:28:17",FALSE,NA,"801311387330953216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","markphani",637,TRUE,FALSE
"4010","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 06:28:13",FALSE,NA,"801311373317799937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RKrishnasingh39",275,TRUE,FALSE
"4011","@narendramodi Do you have any empathy towards this father?  #Demonetization
3-yr-old dies as father waits at bank https://t.co/Owbkzv15Fe",FALSE,0,"narendramodi","2016-11-23 06:28:05",FALSE,NA,"801311340547731457","18839785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bhavinv85",0,FALSE,FALSE
"4012","RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…",FALSE,0,NA,"2016-11-23 06:27:56",FALSE,NA,"801311302702469120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaasiPanguni",637,TRUE,FALSE
"4013","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 06:27:51",FALSE,NA,"801311281265475584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasseys2000",275,TRUE,FALSE
"4014","RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…",FALSE,0,NA,"2016-11-23 06:27:48",FALSE,NA,"801311268468625409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sushilnair2",637,TRUE,FALSE
"4015","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 06:27:47",FALSE,NA,"801311262047137792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chinmay195",275,TRUE,FALSE
"4016","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 06:27:45",FALSE,NA,"801311253482373120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vineetam15",275,TRUE,FALSE
"4017","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 06:27:42",FALSE,NA,"801311244246466560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KRIRIS3322",275,TRUE,FALSE
"4018","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 06:27:37",FALSE,NA,"801311223396569089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaiMataKi4",275,TRUE,FALSE
"4019","RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…",FALSE,0,NA,"2016-11-23 06:27:35",FALSE,NA,"801311213380653057",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","fanssay",637,TRUE,FALSE
"4020","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 06:27:24",FALSE,NA,"801311165439676417",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sourabhlibra",275,TRUE,FALSE
"4021","RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…",FALSE,0,NA,"2016-11-23 06:27:20",FALSE,NA,"801311149362913280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AartiTikoo",637,TRUE,FALSE
"4022","RT @kanimozhi: India will get windfall profit of whooping 4 Lakh crores in 30 days due to #demonetization Why people like AK Pappu &amp; Mamata…",FALSE,0,NA,"2016-11-23 06:27:17",FALSE,NA,"801311137660891136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sampadscales",105,TRUE,FALSE
"4023","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 06:27:15",FALSE,NA,"801311131100975104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NZSuresh",275,TRUE,FALSE
"4024","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 06:27:15",FALSE,NA,"801311130501152768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iyer_rn",275,TRUE,FALSE
"4025","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 06:27:06",FALSE,NA,"801311092811198464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ashish2309",275,TRUE,FALSE
"4026","RT @DrGPradhan: .@ravishndtv of @ndtv spreading rumours to provoke people against #demonetization &amp; PM @narendramodi 

He need mob treatmen…",FALSE,0,NA,"2016-11-23 06:27:06",FALSE,NA,"801311092056227841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AMITKUM61288158",456,TRUE,FALSE
"4027","RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…",FALSE,0,NA,"2016-11-23 06:27:03",FALSE,NA,"801311077850038277",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","sudhans18373128",637,TRUE,FALSE
